State Region Tag,State Name,Owner,Owner Tag,Building Type,Level,Production Methods,Owner Type,Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_MALAYA,,Federated Malay States,MLA,building_rice_farm,5,pm_fertilization_building_rice_farm pm_fig_orchards_building_rice_farm pm_tools_building_rice_farm,building_manor_house,STATE_MALAYA.MLA,building_rubber_plantation,5,default_building_rubber_plantation pm_road_carts,building_financial_district,STATE_SHAOZHOU.GBR,building_coffee_plantation,1,default_building_coffee_plantation pm_road_carts,building_manor_house,STATE_MALAYA.MLA,building_sugar_plantation,1,default_building_sugar_plantation pm_road_carts,building_manor_house,STATE_MALAYA.MLA,building_logging_camp,5,pm_saw_mills pm_hardwood pm_steam_donkey_building_logging_camp pm_road_carts,building_manor_house,STATE_MALAYA.MLA,building_port,1,pm_modern_port,,,building_railway,1,pm_steam_trains pm_no_passenger_trains,building_financial_district,STATE_SHAOZHOU.GBR,building_government_administration,1,pm_vertical_filing_cabinets pm_professional_bureaucrats pm_secular_bureaucrats,,,building_urban_center,1,pm_market_squares pm_gas_streetlights pm_no_public_transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_advanced_tactics_training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_OULU,,Finland,FIN,building_railway,1,pm_steam_trains pm_wooden_passenger_carriages,building_financial_district,STATE_MOSCOW.RUS,building_port,1,pm_industrial_port,,,building_iron_mine,8,pm_condensing_engine_pump_building_iron_mine pm_nitroglycerin_building_iron_mine pm_steam_donkey_mine pm_road_carts,building_financial_district,STATE_MOSCOW.RUS,building_logging_camp,3,pm_saw_mills pm_hardwood pm_steam_donkey_building_logging_camp pm_road_carts,building_manor_house,STATE_OULU.FIN,building_rye_farm,5,pm_chemical_fertilizer pm_no_secondary pm_tractors,building_manor_house,STATE_OULU.FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_urban_center,1,pm_covered_markets pm_gas_streetlights pm_no_public_transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_OSTROBOTHNIA,,Finland,FIN,building_railway,1,pm_steam_trains pm_wooden_passenger_carriages,building_financial_district,STATE_MOSCOW.RUS,building_port,1,pm_industrial_port,,,,,,,,building_logging_camp,6,pm_saw_mills pm_hardwood pm_steam_donkey_building_logging_camp pm_road_carts,building_manor_house,STATE_OSTROBOTHNIA.FIN,building_rye_farm,16,pm_chemical_fertilizer pm_no_secondary pm_tractors,building_manor_house,STATE_OSTROBOTHNIA.FIN,building_livestock_ranch,1,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_unrefrigerated,building_manor_house,STATE_OSTROBOTHNIA.FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_urban_center,1,pm_covered_markets pm_gas_streetlights pm_no_public_transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_UUSIMAA,,Finland,FIN,building_railway,6,pm_steam_trains pm_wooden_passenger_carriages,building_financial_district,STATE_MOSCOW.RUS,building_port,5,pm_modern_port,,,building_steel_mills,12,pm_open_hearth_process pm_rotary_valve_engine_building_steel_mills,building_financial_district,STATE_MOSCOW.RUS,building_construction_sector,15,pm_steel_frame_buildings,,,building_textile_mills,15,pm_sewing_machines pm_craftsman_sewing pm_mechanized_looms,building_financial_district,STATE_UUSIMAA.FIN,building_furniture_manufacturies,6,pm_mechanized_workshops pm_precision_tools pm_rotary_valve_engine_building_furniture_manufacturies,building_financial_district,STATE_UUSIMAA.FIN,building_food_industry,8,pm_baking_powder pm_cannery pm_patent_stills,building_financial_district,STATE_UUSIMAA.FIN,building_university,5,pm_philosophy_department pm_secular_academia,,,building_arts_academy,3,pm_traditional_art pm_independent_artists,building_manor_house,STATE_UUSIMAA.FIN,building_arms_industry,2,pm_bolt_action_rifles pm_rotary_valve_engine_building_arms_industry,building_financial_district,STATE_UUSIMAA.FIN,building_power_plant,1,pm_hydroelectric_plant,country,FIN,building_logging_camp,3,pm_electric_saw_mills pm_increased_hardwood pm_steam_donkey_building_logging_camp pm_road_carts,building_manor_house,STATE_UUSIMAA.FIN,building_shipyards,1,pm_metal_shipbuilding,building_financial_district,STATE_UUSIMAA.FIN,building_paper_mills,6,pm_bleached_paper pm_watertube_boiler_building_paper_mills,building_financial_district,STATE_UUSIMAA.FIN,building_chemical_plants,12,pm_improved_fertilizer,building_financial_district,STATE_UUSIMAA.FIN,building_urban_center,1,pm_covered_markets pm_electric_streetlights pm_public_motor_carriages,,,building_rye_farm,18,pm_chemical_fertilizer pm_no_secondary pm_tractors,building_manor_house,STATE_UUSIMAA.FIN,building_government_administration,5,pm_vertical_filing_cabinets pm_professional_bureaucrats pm_secular_bureaucrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,,,,,,building_financial_district,1,pm_financial_district_publicly_traded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_WEST_KARELIA,,Finland,FIN,building_railway,1,pm_steam_trains pm_wooden_passenger_carriages,building_financial_district,STATE_MOSCOW.RUS,building_port,1,pm_industrial_port,,,building_iron_mine,15,pm_condensing_engine_pump_building_iron_mine pm_nitroglycerin_building_iron_mine pm_steam_donkey_mine pm_road_carts,building_financial_district,STATE_MOSCOW.RUS,building_logging_camp,5,pm_saw_mills pm_hardwood pm_steam_donkey_building_logging_camp pm_road_carts,building_manor_house,STATE_WEST_KARELIA.FIN,building_rye_farm,12,pm_chemical_fertilizer pm_no_secondary pm_tractors,building_manor_house,STATE_WEST_KARELIA.FIN,building_livestock_ranch,3,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_unrefrigerated,building_manor_house,STATE_WEST_KARELIA.FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_urban_center,1,pm_covered_markets pm_gas_streetlights pm_no_public_transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_KUOPIO,,Finland,FIN,building_railway,1,pm_steam_trains pm_wooden_passenger_carriages,building_financial_district,STATE_MOSCOW.RUS,,,,,,building_iron_mine,6,pm_condensing_engine_pump_building_iron_mine pm_nitroglycerin_building_iron_mine pm_steam_donkey_mine pm_road_carts,building_financial_district,STATE_MOSCOW.RUS,building_logging_camp,12,pm_saw_mills pm_hardwood pm_steam_donkey_building_logging_camp pm_road_carts,building_manor_house,STATE_KUOPIO.FIN,building_rye_farm,8,pm_chemical_fertilizer pm_no_secondary pm_tractors,building_manor_house,STATE_KUOPIO.FIN,building_livestock_ranch,2,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_unrefrigerated,building_manor_house,STATE_KUOPIO.FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_urban_center,1,pm_covered_markets pm_gas_streetlights pm_no_public_transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_ALGIERS,Algiers,France,FRA,building_wheat_farm,5,pm_fertilization pm_no_secondary pm_steam_threshers,building_manor_house,STATE_ILE_DE_FRANCE.FRA,building_livestock_ranch,1,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_unrefrigerated ,building_manor_house,STATE_ALGIERS.FRA,building_iron_mine,8,pm_condensing_engine_pump_building_iron_mine pm_nitroglycerin_building_iron_mine pm_steam_donkey_mine pm_rail_transport_mine,building_financial_district,STATE_PROVENCE.FRA,building_lead_mine,7,pm_condensing_engine_pump_building_lead_mine pm_nitroglycerin_building_lead_mine pm_steam_donkey_mine pm_rail_transport_mine,building_financial_district,STATE_PROVENCE.FRA,building_cotton_plantation,5,default_building_cotton_plantation pm_road_carts ,building_manor_house,STATE_ALGIERS.FRA,building_fishing_wharf,1,pm_steam_trawlers pm_refrigerated_storage_building_fishing_wharf,local,,building_power_plant,1,pm_hydroelectric_plant,building_financial_district,STATE_PROVENCE.FRA,,,,,,building_railway,3,pm_steam_trains pm_steel_passenger_carriages ,building_financial_district,STATE_PROVENCE.FRA,building_port,3,pm_modern_port,,,building_urban_center,1,pm_covered_markets pm_electric_streetlights pm_public_motor_carriages,,,building_vineyard_plantation,5,default_building_vineyard_plantation pm_road_carts,company,company_cgv c:FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,building_naval_base,1,pm_sea_lane_strategies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_AQUITAINE,Aquitane,France,FRA,building_food_industry,5,pm_baking_powder pm_vacuum_canning pm_disabled_distillery,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_wheat_farm,20,pm_fertilization pm_citrus_orchards pm_tractors,building_manor_house,STATE_AQUITAINE.FRA,building_livestock_ranch,2,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_refrigerated_storage_building_livestock_ranch,building_manor_house,STATE_AQUITAINE.FRA,building_vineyard_plantation,30,default_building_vineyard_plantation pm_road_carts ,building_manor_house,STATE_AQUITAINE.FRA,building_logging_camp,2,pm_electric_saw_mills pm_no_hardwood pm_steam_donkey_building_logging_camp pm_rail_transport_building_logging_camp,local,,building_fishing_wharf,5,pm_steam_trawlers pm_refrigerated_storage_building_fishing_wharf,local,,building_power_plant,1,pm_coal-fired_plant ,building_financial_district,STATE_ILE_DE_FRANCE.FRA,,,,,,building_railway,5,pm_steam_trains pm_steel_passenger_carriages ,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_university,3,pm_philosophy_department pm_secular_academia,,,building_urban_center,1,pm_arcades pm_electric_streetlights pm_public_motor_carriages,,,building_coal_mine,35,pm_condensing_engine_pump_building_coal_mine pm_nitroglycerin_building_coal_mine pm_steam_donkey_building_coal_mine pm_rail_transport_mine,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_tooling_workshops,20,pm_rubber_grips pm_rotary_valve_engine_building_tooling_workshops,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_port,2,pm_industrial_port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_AUVERGNE_LIMOUSIN,Auvergne-Limosin,France,FRA,building_glassworks,8,pm_crystal_glass pm_bone_china,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_steel_mills,18,pm_electric_arc_process pm_rotary_valve_engine_building_steel_mills,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_wheat_farm,8,pm_fertilization pm_no_secondary pm_steam_threshers,building_manor_house,STATE_AUVERGNE_LIMOUSIN.FRA,building_livestock_ranch,3,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_refrigerated_storage_building_livestock_ranch,local,,building_vineyard_plantation,5,default_building_vineyard_plantation pm_road_carts ,company,company_cgv c:FRA,building_coal_mine,25,pm_condensing_engine_pump_building_coal_mine pm_nitroglycerin_building_coal_mine pm_steam_donkey_building_coal_mine pm_rail_transport_mine,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_iron_mine,12,pm_condensing_engine_pump_building_iron_mine pm_nitroglycerin_building_iron_mine pm_steam_donkey_mine pm_rail_transport_mine,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_logging_camp,4,pm_electric_saw_mills pm_no_hardwood pm_steam_donkey_building_logging_camp pm_rail_transport_building_logging_camp,building_manor_house,STATE_AUVERGNE_LIMOUSIN.FRA,building_power_plant,1,pm_hydroelectric_plant,building_financial_district,STATE_ILE_DE_FRANCE.FRA,,,,,,building_railway,8,pm_steam_trains pm_steel_passenger_carriages ,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_urban_center,1,pm_covered_markets pm_electric_streetlights pm_public_motor_carriages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_BRITTANY,Brittany,France,FRA,building_food_industry,12,pm_baking_powder pm_vacuum_canning pm_patent_stills,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_military_shipyards,8,pm_military_shipbuilding_steam,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_wheat_farm,25,pm_fertilization pm_no_secondary pm_tractors,building_manor_house,STATE_BRITTANY.FRA,building_livestock_ranch,4,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_refrigerated_storage_building_livestock_ranch,local,,building_vineyard_plantation,20,default_building_vineyard_plantation pm_road_carts ,building_manor_house,STATE_BRITTANY.FRA,building_logging_camp,4,pm_electric_saw_mills pm_hardwood pm_steam_donkey_building_logging_camp pm_rail_transport_building_logging_camp,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_fishing_wharf,45,pm_steam_trawlers pm_refrigerated_storage_building_fishing_wharf,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_power_plant,1,pm_hydroelectric_plant,building_financial_district,STATE_ILE_DE_FRANCE.FRA,,,,,,building_railway,2,pm_steam_trains pm_steel_passenger_carriages ,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_port,16,pm_industrial_port,,,building_university,3,pm_philosophy_department pm_secular_academia,,,building_urban_center,1,pm_covered_markets pm_electric_streetlights pm_public_motor_carriages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,building_naval_base,1,pm_sea_lane_strategies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_BURGUNDY,Burgundy,France,FRA,building_glassworks,5,pm_crystal_glass pm_disabled_ceramics pm_automatic_bottle_blowers,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_tooling_workshops,5,pm_rubber_grips pm_rotary_valve_engine_building_tooling_workshops,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_explosives_factory,2,pm_brine_electrolysis,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_steel_mills,18,pm_electric_arc_process pm_rotary_valve_engine_building_steel_mills,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_motor_industry,2,pm_electric_engines pm_automobile_production pm_rotary_valve_engine_building_motor_industry ,building_financial_district,STATE_NEW_YORK.USA,building_artillery_foundries,3,pm_recoiled_barrels pm_rotary_valve_engine_building_arms_industry,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_wheat_farm,20,pm_fertilization pm_no_secondary pm_tractors,building_manor_house,STATE_BURGUNDY.FRA,building_livestock_ranch,2,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_refrigerated_storage_building_livestock_ranch,local,,building_vineyard_plantation,3,default_building_vineyard_plantation pm_road_carts ,building_manor_house,STATE_BURGUNDY.FRA,building_logging_camp,2,pm_electric_saw_mills pm_hardwood pm_steam_donkey_building_logging_camp pm_rail_transport_building_logging_camp,building_manor_house,STATE_BURGUNDY.FRA,building_power_plant,6,pm_coal-fired_plant ,building_financial_district,STATE_ILE_DE_FRANCE.FRA,,,,,,building_railway,18,pm_electric_trains pm_steel_passenger_carriages ,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_construction_sector,30,pm_steel_frame_buildings ,,,building_iron_mine,20,pm_condensing_engine_pump_building_iron_mine pm_nitroglycerin_building_iron_mine pm_steam_donkey_mine pm_rail_transport_mine,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_urban_center,1,pm_covered_markets pm_electric_streetlights pm_public_motor_carriages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_CHAMPAGNE,Champagne,France,FRA,building_wheat_farm,15,pm_fertilization pm_no_secondary pm_steam_threshers,building_manor_house,STATE_CHAMPAGNE.FRA,building_livestock_ranch,5,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_refrigerated_storage_building_livestock_ranch,building_manor_house,STATE_CHAMPAGNE.FRA,building_vineyard_plantation,30,default_building_vineyard_plantation pm_road_carts ,building_manor_house,STATE_CHAMPAGNE.FRA,building_iron_mine,8,pm_condensing_engine_pump_building_iron_mine pm_nitroglycerin_building_iron_mine pm_steam_donkey_mine pm_rail_transport_mine,building_financial_district,STATE_FLANDERS.BEL,building_logging_camp,2,pm_electric_saw_mills pm_no_hardwood pm_steam_donkey_building_logging_camp pm_rail_transport_building_logging_camp,building_manor_house,STATE_CHAMPAGNE.FRA,building_power_plant,1,pm_hydroelectric_plant,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_motor_industry,20,pm_electric_engines pm_automobiles_disabled pm_rotary_valve_engine_building_motor_industry,company,company_schneider_creusot c:FRA,building_railway,5,pm_electric_trains pm_steel_passenger_carriages ,building_financial_district,STATE_HOME_COUNTIES.GBR,building_urban_center,1,pm_covered_markets pm_electric_streetlights pm_public_motor_carriages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_CONSTANTINE,Constantine,France,FRA,building_wheat_farm,5,pm_fertilization pm_no_secondary pm_steam_threshers,building_manor_house,STATE_CONSTANTINE.FRA,building_livestock_ranch,1,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_unrefrigerated ,building_manor_house,STATE_CONSTANTINE.FRA,building_iron_mine,8,pm_condensing_engine_pump_building_iron_mine pm_nitroglycerin_building_iron_mine pm_steam_donkey_mine pm_rail_transport_mine,building_financial_district,STATE_PROVENCE.FRA,building_sulfur_mine,25,pm_condensing_engine_pump_building_sulfur_mine pm_nitroglycerin_building_sulfur_mine pm_steam_donkey_mine pm_rail_transport_mine,building_financial_district,STATE_PROVENCE.FRA,building_fishing_wharf,1,pm_steam_trawlers pm_refrigerated_storage_building_fishing_wharf,local,,building_steel_mills,3,pm_electric_arc_process pm_rotary_valve_engine_building_steel_mills,building_financial_district,STATE_PROVENCE.FRA,building_railway,4,pm_steam_trains pm_steel_passenger_carriages ,building_financial_district,STATE_PROVENCE.FRA,building_port,2,pm_modern_port,,,building_urban_center,1,pm_covered_markets pm_electric_streetlights pm_public_motor_carriages,,,building_oil_rig,2,pm_combustion_derricks pm_road_carts,country,FRA,building_lead_mine,18,pm_condensing_engine_pump_building_lead_mine pm_nitroglycerin_building_lead_mine pm_steam_donkey_mine pm_rail_transport_mine,building_financial_district,STATE_PROVENCE.FRA,building_power_plant,2,pm_hydroelectric_plant,building_financial_district,STATE_PROVENCE.FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,building_naval_base,1,pm_sea_lane_strategies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_CORSICA,Corsica,France,FRA,building_wheat_farm,10,pm_fertilization pm_no_secondary pm_steam_threshers,building_manor_house,STATE_CORSICA.FRA,building_livestock_ranch,2,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_refrigerated_storage_building_livestock_ranch,local,,building_vineyard_plantation,2,default_building_vineyard_plantation pm_road_carts ,local,,building_logging_camp,2,pm_electric_saw_mills pm_hardwood pm_steam_donkey_building_logging_camp pm_rail_transport_building_logging_camp,local,,building_fishing_wharf,3,pm_steam_trawlers pm_refrigerated_storage_building_fishing_wharf,building_manor_house,STATE_CORSICA.FRA,building_power_plant,1,pm_hydroelectric_plant,building_financial_district,STATE_ILE_DE_FRANCE.FRA,,,,,,building_railway,1,pm_steam_trains pm_steel_passenger_carriages ,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_port,2,pm_industrial_port,,,building_urban_center,1,pm_covered_markets pm_electric_streetlights pm_public_motor_carriages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,building_naval_base,1,pm_sea_lane_strategies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_EAST_SAHARA,East Sahara,France,FRA,building_livestock_ranch,1,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_unrefrigerated ,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_FRANCHE_COMTE,Franche Comte,France,FRA,building_motor_industry,8,pm_electric_engines pm_automobile_production pm_rotary_valve_engine_building_motor_industry,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_wheat_farm,8,pm_fertilization pm_no_secondary pm_steam_threshers,building_manor_house,STATE_FRANCHE_COMTE.FRA,building_livestock_ranch,3,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_refrigerated_storage_building_livestock_ranch,local,,building_vineyard_plantation,5,default_building_vineyard_plantation pm_road_carts ,building_manor_house,STATE_FRANCHE_COMTE.FRA,,,,,,building_power_plant,1,pm_hydroelectric_plant,building_financial_district,STATE_ILE_DE_FRANCE.FRA,,,,,,building_railway,5,pm_electric_trains pm_steel_passenger_carriages ,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_university,1,pm_philosophy_department pm_secular_academia,,,building_urban_center,1,pm_covered_markets pm_electric_streetlights pm_public_motor_carriages,,,building_iron_mine,15,pm_condensing_engine_pump_building_iron_mine pm_nitroglycerin_building_iron_mine pm_steam_donkey_mine pm_rail_transport_mine,building_financial_district,STATE_ILE_DE_FRANCE.FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_FRENCH_LOW_COUNTRIES,French Low Countries,France,FRA,building_textile_mills,30,pm_electric_sewing_machines pm_no_luxury_clothes pm_automatic_power_looms,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_furniture_manufacturies,12,pm_mechanized_workshops pm_no_luxuries pm_rotary_valve_engine_building_furniture_manufacturies,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_tooling_workshops,20,pm_rubber_grips pm_rotary_valve_engine_building_tooling_workshops,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_chemical_plants,10,pm_improved_fertilizer,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_motor_industry,10,pm_electric_engines pm_automobile_production pm_rotary_valve_engine_building_motor_industry,company,company_schneider_creusot c:FRA,building_wheat_farm,8,pm_fertilization pm_no_secondary pm_steam_threshers,building_manor_house,STATE_FRENCH_LOW_COUNTRIES.FRA,building_livestock_ranch,4,pm_slaughterhouses pm_sheep_farms pm_barbed_wire_fences pm_refrigerated_storage_building_livestock_ranch,building_manor_house,STATE_FRENCH_LOW_COUNTRIES.FRA,building_vineyard_plantation,5,default_building_vineyard_plantation pm_road_carts ,building_manor_house,STATE_FRENCH_LOW_COUNTRIES.FRA,building_coal_mine,70,pm_condensing_engine_pump_building_coal_mine pm_nitroglycerin_building_coal_mine pm_steam_donkey_building_coal_mine pm_rail_transport_mine,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_steel_mills,15,pm_electric_arc_process pm_rotary_valve_engine_building_steel_mills,company,company_schneider_creusot c:FRA,building_fishing_wharf,8,pm_steam_trawlers pm_refrigerated_storage_building_fishing_wharf,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_power_plant,4,pm_coal-fired_plant ,building_financial_district,STATE_HOME_COUNTIES.GBR,building_explosives_factory,15,pm_brine_electrolysis,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_railway,12,pm_steam_trains pm_steel_passenger_carriages ,building_financial_district,STATE_HOME_COUNTIES.GBR,building_port,15,pm_modern_port,,,building_shipyards,3,pm_complex_shipbuilding,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_urban_center,1,pm_covered_markets pm_electric_streetlights pm_public_motor_carriages,,,building_glassworks,8,pm_crystal_glass pm_disabled_ceramics pm_automatic_bottle_blowers,building_financial_district,STATE_ILE_DE_FRANCE.FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building_barracks,1,pm_training_streamlining,,,building_naval_base,1,pm_sea_lane_strategies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s:STATE_GUAYANA,French Guatana,France,FRA,building_rice_farm,2,pm_fertilization_building_rice_farm pm_fig_orchards_building_rice_farm pm_tools_building_rice_farm ,building_manor_house,STATE_GUAYANA.FRA,building_coffee_plantation,1,default_building_coffee_plantation pm_road_carts,building_manor_house,STATE_GUAYANA.FRA,building_banana_plantation,1,default_building_banana_plantation pm_road_carts ,building_manor_house,STATE_GUAYANA.FRA,building_fishing_wharf,1,pm_steam_trawlers pm_refrigerated_storage_building_fishing_wharf,building_manor_house,STATE_GUAYANA.FRA,,,,,,building_railway,1,pm_steam_trains pm_steel_passenger_carriages ,building_financial_district,STATE_ILE_DE_FRANCE.FRA,building_port,1,pm_industrial_port,,,building_urban_center,1,pm_market_squares pm_gas_streetlights pm_no_public_transport,,,building_tobacco_plantation,1,default_building_tobacco_plantation pm_road_carts,building_manor_house,STATE_GUAYANA.FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
